TripID,LeaderID,LeaderCountry,LeaderCountryISO,LeaderR,LeaderSt,PriorityL,LeaderRo,LeaderTitle,LeaderSurname,LeaderFullName,Exiled,Country,RegionVi,SubRegic,Disputed,SemiAut,TripYear,TripStartDat,TripEndDate
234-AFG-SUN-75507,696,Haiti,AFG,Asia,Southern,No,De Facto,General Secretary,Najibullah,Najibullah Najibullah,1,Lesotho,Other,Other,No,Yes,1998,05/28/1998,08/20/1998
595-AFG-IND-65244,366,Sierra Leone,AFG,Asia,Southern,Yes,S,President,Mojadedi,Mojadedi Mojadedi,0,Saudi Arabia,Other,Other,No,No,2020,05/28/2020,10/29/2020
312-AFG-IRN-43448,1971,Germany,AFG,Asia,Southern,No,S,President,Rabbani,Rabbani Rabbani,0,Kenya,Africa,Northern/Southern,Yes,Yes,2011,05/18/2011,12/27/2011
835-AFG-IRN-46790,861,Democratic Republic of the Congo,AFG,Asia,Southern,Yes,De Facto,King,Mojadedi,Mojadedi Mojadedi,1,Zambia,Other,Other,No,Yes,2012,02/12/2012,07/03/2012
787-AFG-IND-66292,217,Vietnam,AFG,Asia,Southern,No,S,Head of State,Mojadedi,Mojadedi Mojadedi,0,Uganda,Other,Other,Yes,No,1998,01/06/1998,08/29/1998
184-AFG-PAK-74555,1847,France,AFG,Asia,Southern,Yes,De Facto,Emperor,Rabbani,Rabbani Rabbani,1,Ukraine,Other,Other,Yes,Yes,1998,02/15/1998,03/18/1998
270-AFG-IRN-79920,1304,Armenia,AFG,Asia,Southern,No,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Barbados,Other,Other,No,No,2011,02/12/2011,12/09/2011
953-AFG-UZB-61828,262,Panama,AFG,Asia,Southern,Yes,De Facto,President,Najibullah,Najibullah Najibullah,1,Costa Rica,Other,Other,Yes,No,2006,01/04/2006,04/06/2006
329-AFG-SUN-41003,808,Singapore,AFG,Asia,Southern,Yes,S,General Secretary,Rabbani,Rabbani Rabbani,1,Netherlands,Other,Other,No,Yes,1992,04/23/1992,05/01/1992
165-AFG-PAK-39699,844,Spain,AFG,Asia,Southern,No,GS,President,Rabbani,Rabbani Rabbani,1,Thailand,Other,Other,Yes,No,2012,05/12/2012,09/14/2012
810-AFG-IRN-46278,1274,China,AFG,Asia,Southern,Yes,S,Chancellor,Rabbani,Rabbani Rabbani,1,United Arab Emirates,Other,Other,Yes,No,2003,07/04/2003,12/22/2003
831-AFG-IRN-45988,191,India,AFG,Asia,Southern,Yes,GS,Chancellor,Karzai,Karzai Karzai,1,Chad,Other,Other,No,No,1996,01/29/1996,07/08/1996
376-AFG-PAK-58330,1510,Uganda,AFG,Asia,Southern,Yes,S,Chancellor,Karzai,Karzai Karzai,0,Moldova,Other,Other,No,No,2007,08/19/2007,09/27/2007
276-AFG-IND-99038,1687,Costa Rica,AFG,Asia,Southern,Yes,S,Chancellor,Rabbani,Rabbani Rabbani,1,Central African Republic,Other,Other,No,Yes,2010,07/11/2010,10/06/2010
865-AFG-UZB-81597,233,Brazil,AFG,Asia,Southern,No,GS,Prime Minister,Najibullah,Najibullah Najibullah,0,Germany,Europe,Western,No,No,1997,03/01/1997,05/28/1997
515-AFG-TJK-88616,986,Jamaica,AFG,Asia,Southern,No,S,President,Najibullah,Najibullah Najibullah,1,Canada,America,North/South,Yes,No,2004,04/15/2004,10/11/2004
930-AFG-SUN-40965,607,Finland,AFG,Asia,Southern,Yes,GS,King,Najibullah,Najibullah Najibullah,1,Namibia,Other,Other,Yes,No,2006,01/05/2006,09/04/2006
731-AFG-TJK-68534,492,Zambia,AFG,Asia,Southern,No,GS,King,Rabbani,Rabbani Rabbani,1,Kenya,Africa,Northern/Southern,Yes,No,2022,04/15/2022,12/12/2022
581-AFG-IRN-68152,798,Ivory Coast,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,0,Mongolia,Other,Other,No,No,2015,01/13/2015,06/21/2015
250-AFG-SUN-78008,969,Nigeria,AFG,Asia,Southern,Yes,GS,General Secretary,Najibullah,Najibullah Najibullah,1,Portugal,Other,Other,No,Yes,2007,05/30/2007,09/27/2007
730-AFG-UZB-69637,407,Chile,AFG,Asia,Southern,Yes,S,Chancellor,Karzai,Karzai Karzai,1,Mongolia,Other,Other,No,Yes,2020,07/16/2020,08/24/2020
171-AFG-TJK-88595,444,Bahamas,AFG,Asia,Southern,No,De Facto,Prime Minister,Mojadedi,Mojadedi Mojadedi,0,United States,America,North/South,No,Yes,2001,05/21/2001,12/05/2001
543-AFG-IRN-63717,1838,Thailand,AFG,Asia,Southern,No,GS,Acting President,Najibullah,Najibullah Najibullah,1,Syria,Other,Other,Yes,No,2008,02/06/2008,06/29/2008
908-AFG-UZB-37442,150,Seychelles,AFG,Asia,Southern,No,S,Emperor,Karzai,Karzai Karzai,0,Bulgaria,Other,Other,Yes,Yes,2023,01/03/2023,12/03/2023
540-AFG-TJK-56565,737,Japan,AFG,Asia,Southern,No,S,King,Rabbani,Rabbani Rabbani,1,Japan,Other,Other,Yes,Yes,2000,06/09/2000,06/11/2000
171-AFG-PAK-64589,1856,Russia,AFG,Asia,Southern,Yes,De Facto,Chancellor,Najibullah,Najibullah Najibullah,1,El Salvador,Other,Other,Yes,No,1990,05/30/1990,09/21/1990
866-AFG-IRN-52960,267,Sweden,AFG,Asia,Southern,No,GS,Emperor,Mojadedi,Mojadedi Mojadedi,0,Bahrain,Other,Other,No,No,1990,07/10/1990,12/12/1990
329-AFG-UZB-83881,874,Denmark,AFG,Asia,Southern,No,S,Acting President,Najibullah,Najibullah Najibullah,0,Honduras,Other,Other,Yes,Yes,2022,06/16/2022,12/02/2022
439-AFG-UZB-61884,106,Ivory Coast,AFG,Asia,Southern,No,S,Emperor,Najibullah,Najibullah Najibullah,1,Spain,Europe,Western,Yes,Yes,1997,10/05/1997,10/17/1997
205-AFG-IND-61896,1074,South Korea,AFG,Asia,Southern,Yes,S,King,Najibullah,Najibullah Najibullah,0,Greece,Other,Other,Yes,No,1992,03/03/1992,12/07/1992
374-AFG-UZB-56560,1140,Slovakia,AFG,Asia,Southern,Yes,S,General Secretary,Rabbani,Rabbani Rabbani,1,Colombia,Other,Other,No,Yes,2023,02/15/2023,05/03/2023
680-AFG-UZB-85606,587,Zimbabwe,AFG,Asia,Southern,No,GS,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,Norway,Other,Other,No,No,2002,05/06/2002,07/13/2002
220-AFG-TJK-34740,248,Panama,AFG,Asia,Southern,Yes,De Facto,Chancellor,Rabbani,Rabbani Rabbani,1,Mozambique,Other,Other,Yes,No,2000,02/03/2000,06/26/2000
680-AFG-IND-85514,1943,Ivory Coast,AFG,Asia,Southern,Yes,De Facto,Emperor,Najibullah,Najibullah Najibullah,0,Guatemala,Other,Other,Yes,No,2011,01/31/2011,09/19/2011
767-AFG-IRN-58972,1028,Afghanistan,AFG,Asia,Southern,Yes,S,Head of State,Mojadedi,Mojadedi Mojadedi,1,Vietnam,Other,Other,No,Yes,1997,09/01/1997,12/15/1997
159-AFG-UZB-48707,1473,Cuba,AFG,Asia,Southern,No,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,1,Greece,Other,Other,Yes,Yes,2019,01/13/2019,07/07/2019
696-AFG-UZB-80412,1288,Czech Republic,AFG,Asia,Southern,Yes,S,President,Mojadedi,Mojadedi Mojadedi,0,Mozambique,Other,Other,Yes,Yes,2023,05/06/2023,07/31/2023
973-AFG-UZB-47930,959,Australia,AFG,Asia,Southern,No,GS,Acting President,Karzai,Karzai Karzai,1,Estonia,Other,Other,Yes,Yes,1996,01/17/1996,09/05/1996
306-AFG-UZB-97799,389,Japan,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Karzai,Karzai Karzai,0,Ecuador,Other,Other,Yes,Yes,2014,05/30/2014,08/22/2014
688-AFG-TJK-34496,295,Belarus,AFG,Asia,Southern,Yes,De Facto,Head of State,Mojadedi,Mojadedi Mojadedi,1,Sri Lanka,Other,Other,Yes,No,2009,09/22/2009,10/23/2009
822-AFG-TJK-53960,588,Portugal,AFG,Asia,Southern,Yes,GS,General Secretary,Karzai,Karzai Karzai,0,Dominican Republic,Other,Other,Yes,Yes,2010,03/11/2010,12/01/2010
293-AFG-UZB-55590,512,Tajikistan,AFG,Asia,Southern,No,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Singapore,Other,Other,No,Yes,2010,01/05/2010,12/13/2010
876-AFG-SUN-44750,1824,Costa Rica,AFG,Asia,Southern,No,S,Chancellor,Rabbani,Rabbani Rabbani,0,Rwanda,Other,Other,No,Yes,2017,02/17/2017,07/10/2017
541-AFG-IND-40551,1735,Tajikistan,AFG,Asia,Southern,No,De Facto,President,Mojadedi,Mojadedi Mojadedi,1,Turkmenistan,Other,Other,Yes,No,2014,04/30/2014,06/21/2014
469-AFG-TJK-79492,1485,Kazakhstan,AFG,Asia,Southern,No,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Cameroon,Other,Other,Yes,Yes,1999,06/20/1999,10/02/1999
219-AFG-IND-43181,475,Iraq,AFG,Asia,Southern,Yes,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Mozambique,Other,Other,No,Yes,2015,07/06/2015,11/05/2015
842-AFG-IND-80170,466,Spain,AFG,Asia,Southern,Yes,S,President,Karzai,Karzai Karzai,1,Zambia,Other,Other,No,Yes,2005,09/04/2005,11/06/2005
881-AFG-SUN-77446,243,Brazil,AFG,Asia,Southern,Yes,S,President,Karzai,Karzai Karzai,0,Tajikistan,Asia,Southern,No,Yes,2021,12/05/2021,12/06/2021
907-AFG-IND-35914,843,Turkey,AFG,Asia,Southern,No,De Facto,General Secretary,Karzai,Karzai Karzai,1,Paraguay,Other,Other,No,Yes,2013,07/08/2013,09/30/2013
587-AFG-IRN-38303,1517,Slovakia,AFG,Asia,Southern,No,S,President,Najibullah,Najibullah Najibullah,1,Seychelles,Other,Other,Yes,Yes,2018,01/03/2018,08/03/2018
939-AFG-UZB-67929,856,Bolivia,AFG,Asia,Southern,Yes,De Facto,Emperor,Mojadedi,Mojadedi Mojadedi,0,Russia,Other,Other,No,No,1991,05/31/1991,11/14/1991
699-AFG-IRN-90343,1568,Lebanon,AFG,Asia,Southern,No,De Facto,President,Rabbani,Rabbani Rabbani,0,Australia,Other,Other,Yes,Yes,2012,04/19/2012,09/16/2012
370-AFG-TJK-39484,459,Ivory Coast,AFG,Asia,Southern,Yes,GS,Head of State,Mojadedi,Mojadedi Mojadedi,0,Azerbaijan,Other,Other,No,No,1993,01/08/1993,03/10/1993
183-AFG-UZB-40597,1705,Azerbaijan,AFG,Asia,Southern,Yes,GS,Prime Minister,Rabbani,Rabbani Rabbani,0,Niger,Other,Other,Yes,Yes,1997,06/27/1997,12/05/1997
870-AFG-TJK-40088,115,Philippines,AFG,Asia,Southern,No,De Facto,President,Mojadedi,Mojadedi Mojadedi,1,Congo,Other,Other,Yes,Yes,1998,06/23/1998,09/21/1998
264-AFG-PAK-54027,1521,Sierra Leone,AFG,Asia,Southern,Yes,GS,General Secretary,Karzai,Karzai Karzai,1,Jordan,Other,Other,Yes,No,2002,07/27/2002,10/29/2002
508-AFG-PAK-59125,225,Turkey,AFG,Asia,Southern,No,GS,Prime Minister,Karzai,Karzai Karzai,1,Romania,Other,Other,No,No,2023,03/14/2023,04/28/2023
448-AFG-TJK-67337,1622,Chile,AFG,Asia,Southern,No,De Facto,Head of State,Rabbani,Rabbani Rabbani,1,United States,America,North/South,No,No,1998,02/23/1998,12/24/1998
991-AFG-PAK-56608,249,Nigeria,AFG,Asia,Southern,Yes,S,Chancellor,Karzai,Karzai Karzai,1,Pakistan,Asia,Southern,No,No,2023,02/09/2023,10/05/2023
385-AFG-PAK-64222,671,Rwanda,AFG,Asia,Southern,Yes,S,Head of State,Rabbani,Rabbani Rabbani,1,Russia,Other,Other,Yes,Yes,2018,01/19/2018,08/14/2018
841-AFG-IRN-50856,260,Portugal,AFG,Asia,Southern,Yes,S,Chancellor,Najibullah,Najibullah Najibullah,0,Kyrgyzstan,Other,Other,No,Yes,2004,01/30/2004,06/03/2004
392-AFG-IRN-84310,1422,Greece,AFG,Asia,Southern,Yes,GS,General Secretary,Karzai,Karzai Karzai,1,Senegal,Other,Other,Yes,Yes,2004,05/05/2004,08/31/2004
653-AFG-IND-65116,1767,Ireland,AFG,Asia,Southern,No,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,1,Rwanda,Other,Other,Yes,No,2003,03/13/2003,05/12/2003
805-AFG-PAK-57915,1271,Guatemala,AFG,Asia,Southern,No,De Facto,Head of State,Mojadedi,Mojadedi Mojadedi,1,Cuba,Other,Other,No,No,2018,02/07/2018,12/19/2018
425-AFG-SUN-49025,1753,Peru,AFG,Asia,Southern,Yes,De Facto,Emperor,Rabbani,Rabbani Rabbani,0,Australia,Other,Other,Yes,Yes,2022,04/26/2022,08/29/2022
904-AFG-SUN-39115,1124,Belarus,AFG,Asia,Southern,Yes,S,King,Karzai,Karzai Karzai,0,Nigeria,Africa,Northern/Southern,Yes,No,2020,01/20/2020,08/29/2020
633-AFG-SUN-73913,1390,Bangladesh,AFG,Asia,Southern,No,GS,King,Najibullah,Najibullah Najibullah,1,Kuwait,Other,Other,No,Yes,2000,03/02/2000,08/17/2000
448-AFG-IND-44818,930,Panama,AFG,Asia,Southern,Yes,De Facto,King,Mojadedi,Mojadedi Mojadedi,0,Canada,America,North/South,No,Yes,2009,04/07/2009,05/04/2009
406-AFG-PAK-73197,1323,Kyrgyzstan,AFG,Asia,Southern,No,GS,Prime Minister,Karzai,Karzai Karzai,1,Australia,Other,Other,No,No,2009,01/30/2009,11/17/2009
886-AFG-PAK-35131,558,Sudan,AFG,Asia,Southern,No,GS,Acting President,Karzai,Karzai Karzai,0,Eswatini,Other,Other,No,Yes,1996,09/11/1996,09/15/1996
761-AFG-TJK-55017,231,Austria,AFG,Asia,Southern,Yes,De Facto,Head of State,Rabbani,Rabbani Rabbani,1,Colombia,Other,Other,Yes,Yes,2022,06/03/2022,12/28/2022
433-AFG-IRN-61879,1478,Serbia,AFG,Asia,Southern,No,GS,Emperor,Mojadedi,Mojadedi Mojadedi,0,Democratic Republic of the Congo,Other,Other,No,No,1992,02/26/1992,12/10/1992
651-AFG-PAK-63452,1409,Slovakia,AFG,Asia,Southern,Yes,De Facto,King,Mojadedi,Mojadedi Mojadedi,1,Nepal,Other,Other,No,Yes,1994,02/02/1994,05/04/1994
598-AFG-IRN-52646,1159,Egypt,AFG,Asia,Southern,No,S,President,Karzai,Karzai Karzai,1,Turkey,Other,Other,Yes,No,1999,11/14/1999,11/27/1999
848-AFG-UZB-62532,169,Haiti,AFG,Asia,Southern,Yes,GS,Acting President,Mojadedi,Mojadedi Mojadedi,0,Congo,Other,Other,No,Yes,1999,10/06/1999,11/18/1999
106-AFG-PAK-65639,1392,Spain,AFG,Asia,Southern,No,GS,General Secretary,Karzai,Karzai Karzai,0,Lithuania,Other,Other,No,Yes,2015,10/01/2015,11/14/2015
365-AFG-UZB-99506,1179,Tanzania,AFG,Asia,Southern,No,De Facto,General Secretary,Najibullah,Najibullah Najibullah,0,Sudan,Other,Other,No,Yes,2023,04/11/2023,06/16/2023
995-AFG-IND-82807,342,Nicaragua,AFG,Asia,Southern,Yes,De Facto,Head of State,Mojadedi,Mojadedi Mojadedi,1,Nepal,Other,Other,Yes,Yes,2017,08/19/2017,10/18/2017
794-AFG-TJK-73110,1495,Uganda,AFG,Asia,Southern,No,S,Emperor,Rabbani,Rabbani Rabbani,1,Cuba,Other,Other,No,Yes,2002,06/12/2002,09/17/2002
632-AFG-SUN-36676,1607,United States,AFG,Asia,Southern,No,S,Chancellor,Mojadedi,Mojadedi Mojadedi,0,Yemen,Other,Other,Yes,No,2009,04/19/2009,05/07/2009
405-AFG-PAK-76440,1579,Czech Republic,AFG,Asia,Southern,No,De Facto,Chancellor,Najibullah,Najibullah Najibullah,1,Jordan,Other,Other,Yes,No,1996,09/13/1996,10/03/1996
520-AFG-IND-73618,1812,Japan,AFG,Asia,Southern,No,S,Chancellor,Rabbani,Rabbani Rabbani,1,Thailand,Other,Other,No,No,2011,08/12/2011,10/21/2011
561-AFG-TJK-74108,1424,Germany,AFG,Asia,Southern,No,S,Emperor,Najibullah,Najibullah Najibullah,1,Russia,Other,Other,No,No,1993,03/25/1993,08/18/1993
568-AFG-SUN-80252,1604,Chile,AFG,Asia,Southern,Yes,GS,Prime Minister,Najibullah,Najibullah Najibullah,0,Bulgaria,Other,Other,Yes,Yes,2022,08/28/2022,12/23/2022
961-AFG-PAK-85136,625,France,AFG,Asia,Southern,Yes,De Facto,General Secretary,Karzai,Karzai Karzai,0,Azerbaijan,Other,Other,No,No,2021,01/28/2021,11/01/2021
449-AFG-TJK-60110,434,United States,AFG,Asia,Southern,No,S,Head of State,Najibullah,Najibullah Najibullah,1,Oman,Other,Other,Yes,No,2016,06/10/2016,09/08/2016
534-AFG-UZB-80506,347,Bahrain,AFG,Asia,Southern,Yes,GS,King,Najibullah,Najibullah Najibullah,1,Chile,Other,Other,No,No,2000,04/18/2000,08/19/2000
382-AFG-SUN-61188,1108,Trinidad and Tobago,AFG,Asia,Southern,Yes,De Facto,Head of State,Najibullah,Najibullah Najibullah,0,Kenya,Africa,Northern/Southern,No,No,2007,03/19/2007,08/20/2007
317-AFG-IRN-34895,166,Netherlands,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Najibullah,Najibullah Najibullah,0,Uzbekistan,Asia,Southern,Yes,No,2008,01/20/2008,03/08/2008
398-AFG-IND-37125,1081,Uruguay,AFG,Asia,Southern,Yes,De Facto,Chancellor,Mojadedi,Mojadedi Mojadedi,0,Afghanistan,Asia,Southern,Yes,No,2007,07/29/2007,09/01/2007
595-AFG-PAK-40223,1102,Indonesia,AFG,Asia,Southern,No,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Haiti,Other,Other,No,No,1993,01/01/1993,06/16/1993
510-AFG-UZB-72032,1908,Democratic Republic of the Congo,AFG,Asia,Southern,No,De Facto,King,Mojadedi,Mojadedi Mojadedi,1,Singapore,Other,Other,No,No,1993,01/04/1993,08/28/1993
789-AFG-TJK-84262,684,Mongolia,AFG,Asia,Southern,Yes,De Facto,Emperor,Mojadedi,Mojadedi Mojadedi,1,Mexico,America,North/South,Yes,No,2009,03/02/2009,07/27/2009
807-AFG-SUN-76418,124,Egypt,AFG,Asia,Southern,No,De Facto,General Secretary,Karzai,Karzai Karzai,1,Azerbaijan,Other,Other,No,No,2005,08/10/2005,09/05/2005
671-AFG-IND-53103,1416,Barbados,AFG,Asia,Southern,Yes,S,President,Karzai,Karzai Karzai,1,Guatemala,Other,Other,Yes,Yes,2002,09/30/2002,12/18/2002
161-AFG-UZB-89303,254,South Korea,AFG,Asia,Southern,No,GS,Acting President,Najibullah,Najibullah Najibullah,0,Haiti,Other,Other,Yes,No,1992,06/18/1992,10/02/1992
763-AFG-IRN-56274,1822,Tajikistan,AFG,Asia,Southern,No,S,King,Mojadedi,Mojadedi Mojadedi,1,Slovakia,Other,Other,Yes,No,2016,03/04/2016,06/28/2016
479-AFG-TJK-52165,710,Yemen,AFG,Asia,Southern,No,GS,King,Najibullah,Najibullah Najibullah,1,Indonesia,Other,Other,Yes,Yes,2021,07/18/2021,10/05/2021
868-AFG-UZB-61510,401,Norway,AFG,Asia,Southern,Yes,S,Head of State,Karzai,Karzai Karzai,1,Mongolia,Other,Other,Yes,No,2022,03/05/2022,10/14/2022
117-AFG-SUN-44633,549,Turkey,AFG,Asia,Southern,No,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,1,Central African Republic,Other,Other,Yes,No,2002,04/05/2002,11/13/2002
641-AFG-IND-35952,1120,Georgia,AFG,Asia,Southern,No,De Facto,President,Karzai,Karzai Karzai,0,Ivory Coast,Other,Other,Yes,No,2009,06/21/2009,12/03/2009
261-AFG-IND-45902,1196,Yemen,AFG,Asia,Southern,No,S,Acting President,Najibullah,Najibullah Najibullah,0,Romania,Other,Other,No,Yes,2004,04/14/2004,08/12/2004
350-AFG-TJK-80964,1838,Iraq,AFG,Asia,Southern,Yes,S,Emperor,Rabbani,Rabbani Rabbani,1,United Arab Emirates,Other,Other,Yes,No,2009,01/15/2009,02/17/2009
147-AFG-PAK-87714,1327,Iceland,AFG,Asia,Southern,No,De Facto,General Secretary,Karzai,Karzai Karzai,0,Jamaica,Other,Other,No,Yes,1995,08/12/1995,10/01/1995
945-AFG-UZB-71287,1317,India,AFG,Asia,Southern,No,De Facto,Emperor,Karzai,Karzai Karzai,0,China,Other,Other,Yes,No,1990,05/26/1990,06/11/1990
994-AFG-PAK-38257,1348,Brazil,AFG,Asia,Southern,No,S,Chancellor,Rabbani,Rabbani Rabbani,0,Iraq,Other,Other,Yes,Yes,1992,02/13/1992,08/30/1992
387-AFG-IND-65022,687,Mauritius,AFG,Asia,Southern,No,De Facto,Chancellor,Najibullah,Najibullah Najibullah,1,Sri Lanka,Other,Other,No,No,2015,05/20/2015,08/05/2015
113-AFG-IND-36408,1886,Panama,AFG,Asia,Southern,No,GS,Acting President,Mojadedi,Mojadedi Mojadedi,1,Belgium,Other,Other,No,No,2003,04/28/2003,07/28/2003
505-AFG-PAK-68003,985,Tanzania,AFG,Asia,Southern,No,S,Prime Minister,Karzai,Karzai Karzai,1,Ukraine,Other,Other,No,No,2007,04/21/2007,10/29/2007
692-AFG-PAK-96947,1812,New Zealand,AFG,Asia,Southern,No,GS,Acting President,Rabbani,Rabbani Rabbani,0,Iran,Asia,Southern,Yes,Yes,2010,02/05/2010,02/14/2010
684-AFG-IND-81437,1467,Switzerland,AFG,Asia,Southern,No,S,Emperor,Najibullah,Najibullah Najibullah,1,Mozambique,Other,Other,Yes,No,2017,01/07/2017,08/18/2017
493-AFG-TJK-47505,210,Maldives,AFG,Asia,Southern,No,GS,Acting President,Karzai,Karzai Karzai,0,Chad,Other,Other,No,Yes,2004,03/10/2004,07/05/2004
219-AFG-PAK-68187,1762,Qatar,AFG,Asia,Southern,No,De Facto,President,Najibullah,Najibullah Najibullah,1,Lesotho,Other,Other,Yes,Yes,2007,10/11/2007,12/18/2007
733-AFG-IRN-40187,180,Kazakhstan,AFG,Asia,Southern,Yes,De Facto,General Secretary,Karzai,Karzai Karzai,0,Niger,Other,Other,Yes,No,2006,08/01/2006,09/28/2006
419-AFG-TJK-74674,828,Yemen,AFG,Asia,Southern,No,De Facto,Chancellor,Karzai,Karzai Karzai,1,South Korea,Other,Other,Yes,Yes,2014,01/24/2014,07/07/2014
348-AFG-PAK-77718,786,Switzerland,AFG,Asia,Southern,No,GS,Emperor,Mojadedi,Mojadedi Mojadedi,0,South Africa,Africa,Northern/Southern,Yes,No,2022,06/16/2022,12/10/2022
396-AFG-SUN-39361,1783,Nigeria,AFG,Asia,Southern,No,GS,President,Najibullah,Najibullah Najibullah,1,Argentina,America,North/South,Yes,No,2021,02/08/2021,04/17/2021
642-AFG-PAK-79476,651,Mozambique,AFG,Asia,Southern,No,S,Chancellor,Rabbani,Rabbani Rabbani,0,Kyrgyzstan,Other,Other,Yes,Yes,2011,06/01/2011,06/29/2011
612-AFG-IND-68753,1791,Guatemala,AFG,Asia,Southern,No,GS,Emperor,Najibullah,Najibullah Najibullah,0,Turkey,Other,Other,Yes,Yes,1995,02/11/1995,10/18/1995
950-AFG-UZB-35068,205,Lesotho,AFG,Asia,Southern,No,De Facto,King,Najibullah,Najibullah Najibullah,1,Czech Republic,Other,Other,No,Yes,2014,05/18/2014,09/20/2014
953-AFG-SUN-66155,1241,Lebanon,AFG,Asia,Southern,Yes,S,Acting President,Najibullah,Najibullah Najibullah,1,Malaysia,Other,Other,No,No,2017,01/09/2017,11/18/2017
896-AFG-PAK-60967,1003,Uganda,AFG,Asia,Southern,No,GS,Emperor,Mojadedi,Mojadedi Mojadedi,1,Norway,Other,Other,Yes,Yes,2017,04/22/2017,10/30/2017
944-AFG-UZB-47616,538,Rwanda,AFG,Asia,Southern,No,GS,Acting President,Rabbani,Rabbani Rabbani,1,Bhutan,Other,Other,No,No,1992,03/24/1992,10/30/1992
991-AFG-UZB-99758,438,Namibia,AFG,Asia,Southern,Yes,GS,General Secretary,Najibullah,Najibullah Najibullah,1,Finland,Other,Other,No,Yes,2004,05/20/2004,07/20/2004
628-AFG-SUN-80158,1254,Armenia,AFG,Asia,Southern,Yes,GS,Chancellor,Najibullah,Najibullah Najibullah,0,Moldova,Other,Other,Yes,Yes,1999,06/23/1999,10/08/1999
854-AFG-IRN-86930,1518,Iceland,AFG,Asia,Southern,Yes,S,General Secretary,Rabbani,Rabbani Rabbani,0,Niger,Other,Other,Yes,Yes,2005,05/15/2005,11/06/2005
818-AFG-IND-38666,1968,Mozambique,AFG,Asia,Southern,No,S,President,Najibullah,Najibullah Najibullah,0,Australia,Other,Other,No,Yes,1997,03/18/1997,06/25/1997
526-AFG-UZB-78835,226,Lebanon,AFG,Asia,Southern,No,De Facto,King,Najibullah,Najibullah Najibullah,0,Chad,Other,Other,No,No,2022,01/13/2022,09/17/2022
973-AFG-SUN-84007,440,Sierra Leone,AFG,Asia,Southern,Yes,De Facto,Acting President,Karzai,Karzai Karzai,0,Finland,Other,Other,No,No,1992,03/15/1992,12/09/1992
678-AFG-UZB-45960,1453,Iraq,AFG,Asia,Southern,Yes,GS,President,Karzai,Karzai Karzai,0,Central African Republic,Other,Other,Yes,Yes,2005,02/22/2005,12/24/2005
224-AFG-IND-91074,602,Switzerland,AFG,Asia,Southern,No,De Facto,Head of State,Karzai,Karzai Karzai,1,Syria,Other,Other,Yes,Yes,1996,01/28/1996,04/10/1996
581-AFG-TJK-66471,1758,Mexico,AFG,Asia,Southern,Yes,GS,Emperor,Najibullah,Najibullah Najibullah,0,Czech Republic,Other,Other,Yes,Yes,1991,02/14/1991,07/18/1991
877-AFG-IND-86452,334,Romania,AFG,Asia,Southern,No,S,Emperor,Rabbani,Rabbani Rabbani,1,Maldives,Other,Other,Yes,No,1991,02/19/1991,03/26/1991
556-AFG-UZB-49677,500,Slovakia,AFG,Asia,Southern,No,S,Acting President,Najibullah,Najibullah Najibullah,0,Congo,Other,Other,Yes,No,2014,01/02/2014,11/01/2014
356-AFG-IND-82707,1267,Sudan,AFG,Asia,Southern,Yes,S,Head of State,Rabbani,Rabbani Rabbani,1,Portugal,Other,Other,Yes,No,1996,02/28/1996,08/17/1996
651-AFG-IND-85827,327,Thailand,AFG,Asia,Southern,No,GS,King,Rabbani,Rabbani Rabbani,0,Turkey,Other,Other,Yes,No,1991,05/20/1991,06/18/1991
650-AFG-UZB-34846,445,El Salvador,AFG,Asia,Southern,No,S,President,Rabbani,Rabbani Rabbani,0,Kenya,Africa,Northern/Southern,No,Yes,2018,01/07/2018,03/17/2018
432-AFG-TJK-33815,1702,Chile,AFG,Asia,Southern,Yes,S,Head of State,Rabbani,Rabbani Rabbani,1,Russia,Other,Other,Yes,No,2016,03/14/2016,04/27/2016
520-AFG-IRN-48554,1522,Sierra Leone,AFG,Asia,Southern,No,GS,King,Najibullah,Najibullah Najibullah,0,Ukraine,Other,Other,No,Yes,1990,08/09/1990,12/11/1990
437-AFG-UZB-74727,971,El Salvador,AFG,Asia,Southern,No,GS,Acting President,Mojadedi,Mojadedi Mojadedi,0,Rwanda,Other,Other,No,Yes,2015,02/13/2015,05/31/2015
353-AFG-IRN-96199,570,Colombia,AFG,Asia,Southern,No,S,Chancellor,Rabbani,Rabbani Rabbani,0,Jamaica,Other,Other,No,No,1991,06/19/1991,08/29/1991
